Selection,View,Channel,BeginTime_s_,EndTime_s_,LowFreq_Hz_,HighFreq_Hz_,BeginDate,BeginClockTime,EndClockTime,SNR_DB,Confidence__,Class,Cod_Y_N__
196,Spectrogram 1,9,9127.9,9128.08,62.5,328.1,2013/11/20,02:32:07.900,02:32:08.080,5.6,97.8,Acod,Y
198,Spectrogram 1,9,9173.6,9173.75,20,335.9,2013/11/20,02:32:53.600,02:32:53.750,2.7,59,Acod,Y
199,Spectrogram 1,9,9214.6,9214.75,78.1,335.9,2013/11/20,02:33:34.600,02:33:34.750,6,98.2,Acod,Y
200,Spectrogram 1,9,9235.6,9235.69,20,335.9,2013/11/20,02:33:55.600,02:33:55.690,13.9,100,Acod,Y
201,Spectrogram 1,9,9360,9360.15,78.1,328.1,2013/11/20,02:36:00.000,02:36:00.150,6.7,100,Acod,Y
202,Spectrogram 1,9,9364.6,9364.77,80.8,320.3,2013/11/20,02:36:04.600,02:36:04.770,7.1,100,Acod,Y
204,Spectrogram 1,9,9416.2,9416.33,40.9,312.5,2013/11/20,02:36:56.200,02:36:56.330,8.4,94,Acod,Y
205,Spectrogram 1,9,9483.5,9483.65,57.9,335.9,2013/11/20,02:38:03.500,02:38:03.650,8,100,Acod,Y
206,Spectrogram 1,9,9484.5,9484.68,27.5,304.7,2013/11/20,02:38:04.500,02:38:04.680,5.4,53.6,Acod,Y
207,Spectrogram 1,9,9523,9523.2,54.7,296.9,2013/11/20,02:38:43.000,02:38:43.200,8.1,100,Acod,Y
208,Spectrogram 1,9,9523.7,9523.79,70.3,335.9,2013/11/20,02:38:43.700,02:38:43.790,6.7,98.4,Acod,Y
209,Spectrogram 1,9,9605.9,9606.03,29.9,320.3,2013/11/20,02:40:05.900,02:40:06.030,7.6,95.8,Acod,Y
210,Spectrogram 1,9,9607,9607.13,52.6,328.1,2013/11/20,02:40:07.000,02:40:07.130,5.6,100,Acod,Y
212,Spectrogram 1,9,9645.5,9645.61,20,335.9,2013/11/20,02:40:45.500,02:40:45.610,7.9,100,Acod,Y
213,Spectrogram 1,9,9648,9648.12,71.9,328.1,2013/11/20,02:40:48.000,02:40:48.120,7.7,79,Acod,Y
217,Spectrogram 1,9,9663.1,9663.26,20,312.5,2013/11/20,02:41:03.100,02:41:03.260,6,56.7,Acod,Y
218,Spectrogram 1,9,9664,9664.17,43.9,320.3,2013/11/20,02:41:04.000,02:41:04.170,5.7,98.3,Acod,Y
219,Spectrogram 1,9,9727,9727.14,63.3,335.9,2013/11/20,02:42:07.000,02:42:07.140,8.5,69.8,Acod,Y
220,Spectrogram 1,9,9782.5,9782.65,71.3,328.1,2013/11/20,02:43:02.500,02:43:02.650,10.5,100,Acod,Y
221,Spectrogram 1,9,9783.5,9783.71,78.1,304.7,2013/11/20,02:43:03.500,02:43:03.710,7.4,99.1,Acod,Y
224,Spectrogram 1,9,10082.8,10082.96,78.9,304.7,2013/11/20,02:48:02.800,02:48:02.960,7.5,54.2,Acod,Y
225,Spectrogram 1,9,10083.8,10083.96,20,328.1,2013/11/20,02:48:03.800,02:48:03.960,5.9,93.5,Acod,Y
229,Spectrogram 1,9,10391.7,10391.91,61.9,328.1,2013/11/20,02:53:11.700,02:53:11.910,7.6,100,Acod,Y
238,Spectrogram 1,9,11231.4,11231.54,54.7,328.1,2013/11/20,03:07:11.400,03:07:11.540,4.3,62.6,Acod,Y
239,Spectrogram 1,9,11232.2,11232.36,44.8,296.9,2013/11/20,03:07:12.200,03:07:12.360,1.7,50.5,Acod,Y
244,Spectrogram 1,9,11811.2,11811.37,78.1,328.1,2013/11/20,03:16:51.200,03:16:51.370,4.7,97.3,Acod,Y
248,Spectrogram 1,9,12515.5,12515.63,78.1,335.9,2013/11/20,03:28:35.500,03:28:35.630,5.4,100,Acod,Y
249,Spectrogram 1,9,12709.9,12710.11,58.9,304.7,2013/11/20,03:31:49.900,03:31:50.110,3,77.5,Acod,Y
252,Spectrogram 1,9,12845.4,12845.55,20,328.1,2013/11/20,03:34:05.400,03:34:05.550,5.4,100,Acod,Y
255,Spectrogram 1,9,13092.7,13092.85,73.9,328.1,2013/11/20,03:38:12.700,03:38:12.850,7.3,97.9,Acod,Y
257,Spectrogram 1,9,13354.6,13354.72,25,335.9,2013/11/20,03:42:34.600,03:42:34.720,5.8,96.7,Acod,Y
260,Spectrogram 1,9,13818.8,13818.97,48.2,304.7,2013/11/20,03:50:18.800,03:50:18.970,4.9,47.8,Acod,Y
261,Spectrogram 1,9,13849,13849.11,78.1,335.9,2013/11/20,03:50:49.000,03:50:49.110,5,98.1,Acod,Y
263,Spectrogram 1,9,14012.2,14012.31,71.6,320.3,2013/11/20,03:53:32.200,03:53:32.310,6.5,100,Acod,Y
264,Spectrogram 1,9,14013,14013.13,70.3,320.3,2013/11/20,03:53:33.000,03:53:33.130,5,98.6,Acod,Y
265,Spectrogram 1,9,14016.6,14016.74,66.6,335.9,2013/11/20,03:53:36.600,03:53:36.740,6.1,100,Acod,Y
267,Spectrogram 1,9,14021.6,14021.68,30.7,328.1,2013/11/20,03:53:41.600,03:53:41.680,5.6,56.4,Acod,Y
269,Spectrogram 1,9,14057.9,14058.01,85.9,320.3,2013/11/20,03:54:17.900,03:54:18.010,8.2,87.6,Acod,Y
271,Spectrogram 1,9,14149.6,14149.74,85.9,320.3,2013/11/20,03:55:49.600,03:55:49.740,11.6,100,Acod,Y
272,Spectrogram 1,9,14155.3,14155.45,70.3,320.3,2013/11/20,03:55:55.300,03:55:55.450,10.1,100,Acod,Y
273,Spectrogram 1,9,14180.5,14180.67,48.4,320.3,2013/11/20,03:56:20.500,03:56:20.670,13,100,Acod,Y
274,Spectrogram 1,9,14181,14181.16,70.3,289.1,2013/11/20,03:56:21.000,03:56:21.160,6.7,98.3,Acod,Y
275,Spectrogram 1,9,14182.2,14182.31,50.9,320.3,2013/11/20,03:56:22.200,03:56:22.310,8.3,100,Acod,Y
277,Spectrogram 1,9,14240.8,14240.89,20,328.1,2013/11/20,03:57:20.800,03:57:20.890,7,99.4,Acod,Y
278,Spectrogram 1,9,14241.3,14241.5,78.1,320.3,2013/11/20,03:57:21.300,03:57:21.500,3.3,61.5,Acod,Y
279,Spectrogram 1,9,14242.2,14242.31,72.6,328.1,2013/11/20,03:57:22.200,03:57:22.310,5,95,Acod,Y
281,Spectrogram 1,9,14246,14246.16,20,335.9,2013/11/20,03:57:26.000,03:57:26.160,3.7,89.9,Acod,Y
291,Spectrogram 1,9,15701.6,15701.7,71.1,335.9,2013/11/20,04:21:41.600,04:21:41.700,4,75.5,Acod,Y
319,Spectrogram 1,9,18813.2,18813.39,78.1,281.3,2013/11/20,05:13:33.200,05:13:33.390,2.9,49.5,Acod,Y
321,Spectrogram 1,9,18820.9,18821.06,48.7,335.9,2013/11/20,05:13:40.900,05:13:41.060,3.3,76.9,Acod,Y
327,Spectrogram 1,9,18856.5,18856.6,54.7,320.3,2013/11/20,05:14:16.500,05:14:16.600,10.4,99.7,Acod,Y
328,Spectrogram 1,9,18859.5,18859.62,71.6,312.5,2013/11/20,05:14:19.500,05:14:19.620,7.4,100,Acod,Y
330,Spectrogram 1,9,18904.3,18904.49,70.1,328.1,2013/11/20,05:15:04.300,05:15:04.490,5.7,100,Acod,Y
331,Spectrogram 1,9,18913.2,18913.37,78.1,335.9,2013/11/20,05:15:13.200,05:15:13.370,6.2,100,Acod,Y
334,Spectrogram 1,9,18976.6,18976.7,59.6,296.9,2013/11/20,05:16:16.600,05:16:16.700,5.9,99.8,Acod,Y
336,Spectrogram 1,9,19037.9,19038.02,54.7,320.3,2013/11/20,05:17:17.900,05:17:18.020,5.2,99.6,Acod,Y
338,Spectrogram 1,9,19046.9,19047.03,78.1,328.1,2013/11/20,05:17:26.900,05:17:27.030,6.3,99.7,Acod,Y
339,Spectrogram 1,9,19046.9,19047.03,78.1,328.1,2013/11/20,05:17:26.900,05:17:27.030,6.3,99.7,Acod,Y
871,Spectrogram 1,9,40554,40554.22,68.6,335.9,2013/11/20,11:15:54.000,11:15:54.220,2.9,39.8,Acod,Y
877,Spectrogram 1,9,40672.5,40672.69,20,328.1,2013/11/20,11:17:52.500,11:17:52.690,5.2,61,Acod,Y
878,Spectrogram 1,9,40673.4,40673.56,78.1,320.3,2013/11/20,11:17:53.400,11:17:53.560,5.1,96.2,Acod,Y
879,Spectrogram 1,9,40677,40677.18,70.6,312.5,2013/11/20,11:17:57.000,11:17:57.180,4.7,99.1,Acod,Y
880,Spectrogram 1,9,40677.5,40677.67,38.8,328.1,2013/11/20,11:17:57.500,11:17:57.670,5,95.7,Acod,Y
881,Spectrogram 1,9,40754.3,40754.53,38.8,312.5,2013/11/20,11:19:14.300,11:19:14.530,3.2,52.4,Acod,Y
917,Spectrogram 1,9,43285.9,43286.01,70.3,335.9,2013/11/20,12:01:25.900,12:01:26.010,5.8,74.6,Acod,Y
945,Spectrogram 1,9,45147.5,45147.78,20,328.1,2013/11/20,12:32:27.500,12:32:27.780,3.5,38.4,Acod,Y
976,Spectrogram 1,9,46366,46366.17,45.9,328.1,2013/11/20,12:52:46.000,12:52:46.170,3.2,49.2,Acod,Y
1001,Spectrogram 1,9,46893.5,46893.61,70.3,320.3,2013/11/20,13:01:33.500,13:01:33.610,9.4,43.8,Acod,Y
1002,Spectrogram 1,9,46917.6,46917.8,70.3,335.9,2013/11/20,13:01:57.600,13:01:57.800,13.1,100,Acod,Y
1180,Spectrogram 1,9,51172.9,51173.09,85.9,328.1,2013/11/20,14:12:52.900,14:12:53.090,18,100,Acod,Y
1230,Spectrogram 1,9,53539.7,53539.91,24.3,320.3,2013/11/20,14:52:19.700,14:52:19.910,3.9,88,Acod,Y
1288,Spectrogram 1,9,56351.5,56351.66,51.7,328.1,2013/11/20,15:39:11.500,15:39:11.660,2.4,54.6,Acod,Y
1306,Spectrogram 1,9,56855.7,56855.95,54.7,320.3,2013/11/20,15:47:35.700,15:47:35.950,3.8,53.7,Acod,Y
1307,Spectrogram 1,9,56903.3,56903.48,33.4,273.4,2013/11/20,15:48:23.300,15:48:23.480,8.6,100,Acod,Y
1437,Spectrogram 1,9,61477.3,61477.51,46.2,320.3,2013/11/20,17:04:37.300,17:04:37.510,5,75,Acod,Y
1456,Spectrogram 1,9,61953.2,61953.37,72.7,320.3,2013/11/20,17:12:33.200,17:12:33.370,3.3,38.4,Acod,Y
1472,Spectrogram 1,9,62999.4,62999.52,52.1,320.3,2013/11/20,17:29:59.400,17:29:59.520,4.3,52.2,Acod,Y
1570,Spectrogram 1,9,69459.2,69459.42,33.7,335.9,2013/11/20,19:17:39.200,19:17:39.420,4.1,51.2,Acod,Y
1580,Spectrogram 1,9,69940.8,69941.03,20,320.3,2013/11/20,19:25:40.800,19:25:41.030,5.2,63.3,Acod,Y
1582,Spectrogram 1,9,70061.8,70062.05,20,335.9,2013/11/20,19:27:41.800,19:27:42.050,4.7,80,Acod,Y
1695,Spectrogram 1,9,76090,76090.11,20,328.1,2013/11/20,21:08:10.000,21:08:10.110,17.6,100,Acod,Y
1709,Spectrogram 1,9,77462.8,77463.08,50.5,328.1,2013/11/20,21:31:02.800,21:31:03.080,5.4,37.4,Acod,Y
1710,Spectrogram 1,9,77585.7,77585.9,41.9,320.3,2013/11/20,21:33:05.700,21:33:05.900,15.7,97.6,Acod,Y
1722,Spectrogram 1,9,78335.3,78335.5,42.5,296.9,2013/11/20,21:45:35.300,21:45:35.500,5.6,92.3,Acod,Y
1738,Spectrogram 1,9,80851.8,80851.97,70.6,335.9,2013/11/20,22:27:31.800,22:27:31.970,6.1,45.3,Acod,Y
1740,Spectrogram 1,9,80866.3,80866.46,69.1,335.9,2013/11/20,22:27:46.300,22:27:46.460,5.6,36.8,Acod,Y
1742,Spectrogram 1,9,80873.1,80873.3,54.4,335.9,2013/11/20,22:27:53.100,22:27:53.300,2.7,71.6,Acod,Y
1743,Spectrogram 1,9,80881.9,80882.11,58.9,328.1,2013/11/20,22:28:01.900,22:28:02.110,5.2,99.8,Acod,Y
1747,Spectrogram 1,9,80910.2,80910.38,78.1,328.1,2013/11/20,22:28:30.200,22:28:30.380,4.6,56.6,Acod,Y
1765,Spectrogram 1,9,82464.4,82464.56,75.8,335.9,2013/11/20,22:54:24.400,22:54:24.560,8.2,38.5,Acod,Y
1767,Spectrogram 1,9,82525.8,82525.98,78.8,312.5,2013/11/20,22:55:25.800,22:55:25.980,11,99.1,Acod,Y
1768,Spectrogram 1,9,82526.3,82526.5,21.6,335.9,2013/11/20,22:55:26.300,22:55:26.500,7.2,60.2,Acod,Y
1835,Spectrogram 1,9,84966.5,84966.8,20,320.3,2013/11/20,23:36:06.500,23:36:06.800,4.7,90.2,Acod,Y
1842,Spectrogram 1,9,85097.4,85097.55,20,335.9,2013/11/20,23:38:17.400,23:38:17.550,5,47.2,Acod,Y
1843,Spectrogram 1,9,85097.4,85097.55,20,335.9,2013/11/20,23:38:17.400,23:38:17.550,5,47.2,Acod,Y
1849,Spectrogram 1,9,85181.3,85181.49,45.6,312.5,2013/11/20,23:39:41.300,23:39:41.490,5.1,100,Acod,Y
1851,Spectrogram 1,9,85190,85190.21,20,335.9,2013/11/20,23:39:50.000,23:39:50.210,4.7,98.6,Acod,Y
1852,Spectrogram 1,9,85193.8,85193.99,30.3,335.9,2013/11/20,23:39:53.800,23:39:53.990,6.3,76.7,Acod,Y
123,Spectrogram 1,9,2232.4,2232.58,53.5,320.3,2013/11/21,00:37:12.400,00:37:12.580,6.9,37.4,Acod,Y
124,Spectrogram 1,9,2252.2,2252.32,85.9,335.9,2013/11/21,00:37:32.200,00:37:32.320,11.9,100,Acod,Y
125,Spectrogram 1,9,2266.5,2266.63,42.8,328.1,2013/11/21,00:37:46.500,00:37:46.630,8.4,100,Acod,Y
126,Spectrogram 1,9,2280.2,2280.38,78.1,320.3,2013/11/21,00:38:00.200,00:38:00.380,7.5,100,Acod,Y
127,Spectrogram 1,9,2301.5,2301.63,47.2,335.9,2013/11/21,00:38:21.500,00:38:21.630,11.8,100,Acod,Y
128,Spectrogram 1,9,2303.5,2303.67,40.6,296.9,2013/11/21,00:38:23.500,00:38:23.670,9.5,94.5,Acod,Y
129,Spectrogram 1,9,2314.5,2314.61,62.5,320.3,2013/11/21,00:38:34.500,00:38:34.610,10.5,37.4,Acod,Y
130,Spectrogram 1,9,2329.8,2329.97,32.5,257.8,2013/11/21,00:38:49.800,00:38:49.970,12.7,100,Acod,Y
131,Spectrogram 1,9,2331.1,2331.32,66.9,312.5,2013/11/21,00:38:51.100,00:38:51.320,8.5,100,Acod,Y
132,Spectrogram 1,9,2335.2,2335.39,20,335.9,2013/11/21,00:38:55.200,00:38:55.390,8.9,100,Acod,Y
133,Spectrogram 1,9,2335.9,2336.12,74.8,320.3,2013/11/21,00:38:55.900,00:38:56.120,4.6,73.2,Acod,Y
134,Spectrogram 1,9,2336.3,2336.48,78.1,320.3,2013/11/21,00:38:56.300,00:38:56.480,3.8,63.9,Acod,Y
136,Spectrogram 1,9,2338.3,2338.45,78.1,335.9,2013/11/21,00:38:58.300,00:38:58.450,4.9,37,Acod,Y
137,Spectrogram 1,9,2345.7,2345.81,71.9,335.9,2013/11/21,00:39:05.700,00:39:05.810,7,100,Acod,Y
151,Spectrogram 1,9,3353.8,3353.98,63.8,312.5,2013/11/21,00:55:53.800,00:55:53.980,6.1,100,Acod,Y
152,Spectrogram 1,9,3353.8,3353.98,78.4,320.3,2013/11/21,00:55:53.800,00:55:53.980,6.5,37,Acod,Y
221,Spectrogram 1,9,9650.5,9650.6,60.4,296.9,2013/11/21,02:40:50.500,02:40:50.600,11.1,74.3,Acod,Y
280,Spectrogram 1,9,12161.2,12161.37,37.6,265.6,2013/11/21,03:22:41.200,03:22:41.370,14.4,99.4,Acod,Y
281,Spectrogram 1,9,12249,12249.12,37,328.1,2013/11/21,03:24:09.000,03:24:09.120,5.2,100,Acod,Y
310,Spectrogram 1,9,15708.9,15709,70.3,335.9,2013/11/21,04:21:48.900,04:21:49.000,6.3,100,Acod,Y
312,Spectrogram 1,9,15736.5,15736.69,70.3,312.5,2013/11/21,04:22:16.500,04:22:16.690,4.8,99.8,Acod,Y
314,Spectrogram 1,9,15751.9,15752.05,70.3,328.1,2013/11/21,04:22:31.900,04:22:32.050,12.4,80.7,Acod,Y
315,Spectrogram 1,9,15803.6,15803.76,70.3,296.9,2013/11/21,04:23:23.600,04:23:23.760,7.9,65.8,Acod,Y
316,Spectrogram 1,9,15804.2,15804.32,47.2,335.9,2013/11/21,04:23:24.200,04:23:24.320,4.4,97.3,Acod,Y
317,Spectrogram 1,9,15873.5,15873.68,85.9,320.3,2013/11/21,04:24:33.500,04:24:33.680,9.3,100,Acod,Y
318,Spectrogram 1,9,15874.4,15874.53,63.3,328.1,2013/11/21,04:24:34.400,04:24:34.530,6,100,Acod,Y
319,Spectrogram 1,9,15875.3,15875.49,20,304.7,2013/11/21,04:24:35.300,04:24:35.490,5.6,95.4,Acod,Y
321,Spectrogram 1,9,15876.7,15876.92,78.1,335.9,2013/11/21,04:24:36.700,04:24:36.920,3.1,80.6,Acod,Y
323,Spectrogram 1,9,15970,15970.18,51.8,320.3,2013/11/21,04:26:10.000,04:26:10.180,5,100,Acod,Y
324,Spectrogram 1,9,15978.4,15978.53,86.3,335.9,2013/11/21,04:26:18.400,04:26:18.530,7.5,100,Acod,Y
325,Spectrogram 1,9,15980.5,15980.63,78.8,296.9,2013/11/21,04:26:20.500,04:26:20.630,5.3,82.2,Acod,Y
326,Spectrogram 1,9,15986.2,15986.32,20,320.3,2013/11/21,04:26:26.200,04:26:26.320,5.8,99,Acod,Y
327,Spectrogram 1,9,15986.2,15986.32,20,320.3,2013/11/21,04:26:26.200,04:26:26.320,5.8,99,Acod,Y
329,Spectrogram 1,9,16002.1,16002.22,53.8,335.9,2013/11/21,04:26:42.100,04:26:42.220,6.2,99.6,Acod,Y
330,Spectrogram 1,9,16003.6,16003.77,78.1,328.1,2013/11/21,04:26:43.600,04:26:43.770,4.2,53,Acod,Y
331,Spectrogram 1,9,16008.9,16009.06,33.7,281.3,2013/11/21,04:26:48.900,04:26:49.060,12.6,100,Acod,Y
332,Spectrogram 1,9,16010,16010.13,78.1,304.7,2013/11/21,04:26:50.000,04:26:50.130,11.2,100,Acod,Y
333,Spectrogram 1,9,16039.3,16039.43,70.9,335.9,2013/11/21,04:27:19.300,04:27:19.430,15.3,100,Acod,Y
334,Spectrogram 1,9,16051.3,16051.43,63.1,335.9,2013/11/21,04:27:31.300,04:27:31.430,12,100,Acod,Y
335,Spectrogram 1,9,16080.7,16080.87,20,320.3,2013/11/21,04:28:00.700,04:28:00.870,8.1,71.4,Acod,Y
336,Spectrogram 1,9,16082.8,16082.93,74.3,335.9,2013/11/21,04:28:02.800,04:28:02.930,6,100,Acod,Y
337,Spectrogram 1,9,16107.6,16107.79,53.9,304.7,2013/11/21,04:28:27.600,04:28:27.790,5.9,100,Acod,Y
339,Spectrogram 1,9,16164.7,16164.87,77.8,320.3,2013/11/21,04:29:24.700,04:29:24.870,17.9,94.6,Acod,Y
340,Spectrogram 1,9,16179.1,16179.2,52.6,296.9,2013/11/21,04:29:39.100,04:29:39.200,11,100,Acod,Y
341,Spectrogram 1,9,16180.1,16180.25,79.4,335.9,2013/11/21,04:29:40.100,04:29:40.250,8.6,99.5,Acod,Y
343,Spectrogram 1,9,16183.2,16183.37,72.9,320.3,2013/11/21,04:29:43.200,04:29:43.370,4.7,65.8,Acod,Y
344,Spectrogram 1,9,16184.9,16185.02,66.4,335.9,2013/11/21,04:29:44.900,04:29:45.020,7.6,99.9,Acod,Y
345,Spectrogram 1,9,16215.1,16215.28,78.1,328.1,2013/11/21,04:30:15.100,04:30:15.280,10.1,37.4,Acod,Y
346,Spectrogram 1,9,16251.9,16251.99,66.1,328.1,2013/11/21,04:30:51.900,04:30:51.990,10.2,100,Acod,Y
347,Spectrogram 1,9,16337.3,16337.44,20,328.1,2013/11/21,04:32:17.300,04:32:17.440,7.5,99.4,Acod,Y
348,Spectrogram 1,9,16341.3,16341.46,73.6,335.9,2013/11/21,04:32:21.300,04:32:21.460,9.6,100,Acod,Y
349,Spectrogram 1,9,16344.1,16344.19,38.6,328.1,2013/11/21,04:32:24.100,04:32:24.190,8.1,100,Acod,Y
350,Spectrogram 1,9,16344.4,16344.56,20,335.9,2013/11/21,04:32:24.400,04:32:24.560,7.4,82.4,Acod,Y
351,Spectrogram 1,9,16354.2,16354.37,44.8,335.9,2013/11/21,04:32:34.200,04:32:34.370,10.6,100,Acod,Y
352,Spectrogram 1,9,16354.9,16355.04,71.1,312.5,2013/11/21,04:32:34.900,04:32:35.040,8.7,100,Acod,Y
353,Spectrogram 1,9,16355.4,16355.55,20,312.5,2013/11/21,04:32:35.400,04:32:35.550,6.9,85.6,Acod,Y
354,Spectrogram 1,9,16356.1,16356.29,71.3,312.5,2013/11/21,04:32:36.100,04:32:36.290,7.5,100,Acod,Y
355,Spectrogram 1,9,16378.9,16379.03,70.3,320.3,2013/11/21,04:32:58.900,04:32:59.030,7.3,100,Acod,Y
356,Spectrogram 1,9,16380.4,16380.58,50.9,304.7,2013/11/21,04:33:00.400,04:33:00.580,5,85.6,Acod,Y
412,Spectrogram 1,9,22193.4,22193.59,51.9,335.9,2013/11/21,06:09:53.400,06:09:53.590,7,74.9,Acod,Y
443,Spectrogram 1,9,23684.3,23684.43,79.8,273.4,2013/11/21,06:34:44.300,06:34:44.430,7.5,37.4,Acod,Y
444,Spectrogram 1,9,23708.4,23708.55,78.4,335.9,2013/11/21,06:35:08.400,06:35:08.550,5,100,Acod,Y
445,Spectrogram 1,9,23744,23744.1,54.7,328.1,2013/11/21,06:35:44.000,06:35:44.100,3.9,70.9,Acod,Y
784,Spectrogram 1,9,34013.9,34014.13,51.6,335.9,2013/11/21,09:26:53.900,09:26:54.130,10.5,97.3,Acod,Y
934,Spectrogram 1,9,39188.5,39188.68,20,335.9,2013/11/21,10:53:08.500,10:53:08.680,5.1,98.2,Acod,Y
935,Spectrogram 1,9,39188.5,39188.68,20,335.9,2013/11/21,10:53:08.500,10:53:08.680,5.1,99,Acod,Y
1369,Spectrogram 1,9,71938.4,71938.56,62.5,328.1,2013/11/21,19:58:58.400,19:58:58.560,9.4,61.7,Acod,Y
1374,Spectrogram 1,9,72094.3,72094.48,20,312.5,2013/11/21,20:01:34.300,20:01:34.480,7.5,92.1,Acod,Y
1376,Spectrogram 1,9,72108.9,72109.1,20,328.1,2013/11/21,20:01:48.900,20:01:49.100,4.7,63.9,Acod,Y
1402,Spectrogram 1,9,73763.4,73763.54,59.8,304.7,2013/11/21,20:29:23.400,20:29:23.540,7.5,83.6,Acod,Y
1565,Spectrogram 1,9,80685.4,80685.63,20,304.7,2013/11/21,22:24:45.400,22:24:45.630,9.7,100,Acod,Y
1631,Spectrogram 1,9,86284.6,86284.71,93.8,335.9,2013/11/21,23:58:04.600,23:58:04.710,9.3,99.9,Acod,Y
170,Spectrogram 1,9,13935.2,13935.44,20,320.3,2013/11/22,03:52:15.200,03:52:15.440,6.4,37.4,Acod,Y
179,Spectrogram 1,9,14830.2,14830.45,20,335.9,2013/11/22,04:07:10.200,04:07:10.450,4,62.8,Acod,Y
183,Spectrogram 1,9,14949.6,14949.85,20,328.1,2013/11/22,04:09:09.600,04:09:09.850,3.1,52.5,Acod,Y
191,Spectrogram 1,9,15485.4,15485.5,54.7,328.1,2013/11/22,04:18:05.400,04:18:05.500,5.4,98.4,Acod,Y
259,Spectrogram 1,9,20362.6,20362.77,69.6,265.6,2013/11/22,05:39:22.600,05:39:22.770,8.2,100,Acod,Y
302,Spectrogram 1,9,23742.8,23742.95,54.7,328.1,2013/11/22,06:35:42.800,06:35:42.950,6.9,100,Acod,Y
303,Spectrogram 1,9,23742.8,23742.95,54.7,328.1,2013/11/22,06:35:42.800,06:35:42.950,6.9,100,Acod,Y
304,Spectrogram 1,9,23770,23770.15,93.8,304.7,2013/11/22,06:36:10.000,06:36:10.150,6.1,96.4,Acod,Y
305,Spectrogram 1,9,23770,23770.15,93.8,304.7,2013/11/22,06:36:10.000,06:36:10.150,6.1,96.4,Acod,Y
595,Spectrogram 1,9,43055.8,43055.95,78.1,328.1,2013/11/22,11:57:35.800,11:57:35.950,3.2,82.2,Acod,Y
606,Spectrogram 1,9,44488.4,44488.57,24.7,312.5,2013/11/22,12:21:28.400,12:21:28.570,6.1,100,Acod,Y
611,Spectrogram 1,9,44961.1,44961.32,75.4,320.3,2013/11/22,12:29:21.100,12:29:21.320,10.6,37.4,Acod,Y
614,Spectrogram 1,9,45349.4,45349.58,46.6,320.3,2013/11/22,12:35:49.400,12:35:49.580,6.7,37.4,Acod,Y
616,Spectrogram 1,9,45439.3,45439.55,58.1,312.5,2013/11/22,12:37:19.300,12:37:19.550,15.9,51.6,Acod,Y
619,Spectrogram 1,9,45608.2,45608.39,85.9,328.1,2013/11/22,12:40:08.200,12:40:08.390,9.4,98.4,Acod,Y
620,Spectrogram 1,9,45619.5,45619.63,78.1,335.9,2013/11/22,12:40:19.500,12:40:19.630,7.4,84.5,Acod,Y
624,Spectrogram 1,9,45963,45963.2,20,328.1,2013/11/22,12:46:03.000,12:46:03.200,4.9,99.9,Acod,Y
625,Spectrogram 1,9,46014.6,46014.85,20,335.9,2013/11/22,12:46:54.600,12:46:54.850,3.8,54,Acod,Y
628,Spectrogram 1,9,46181,46181.16,67.9,296.9,2013/11/22,12:49:41.000,12:49:41.160,4.7,52.1,Acod,Y
636,Spectrogram 1,9,46361.9,46362.13,20,312.5,2013/11/22,12:52:41.900,12:52:42.130,4.7,93.5,Acod,Y
639,Spectrogram 1,9,46556.4,46556.69,78.1,320.3,2013/11/22,12:55:56.400,12:55:56.690,4.9,37,Acod,Y
640,Spectrogram 1,9,46600,46600.15,85.9,328.1,2013/11/22,12:56:40.000,12:56:40.150,4.1,73.9,Acod,Y
711,Spectrogram 1,9,52821.8,52822,37.7,335.9,2013/11/22,14:40:21.800,14:40:22.000,5.5,44,Acod,Y
898,Spectrogram 1,9,70772.9,70773.01,56.6,335.9,2013/11/22,19:39:32.900,19:39:33.010,10.9,95.6,Acod,Y
939,Spectrogram 1,9,73893.8,73893.9,71.1,328.1,2013/11/22,20:31:33.800,20:31:33.900,8.2,100,Acod,Y
1109,Spectrogram 1,9,80173.1,80173.27,78.1,320.3,2013/11/22,22:16:13.100,22:16:13.270,16.1,100,Acod,Y
1110,Spectrogram 1,9,80177.1,80177.22,26.7,335.9,2013/11/22,22:16:17.100,22:16:17.220,14.1,99.5,Acod,Y
1123,Spectrogram 1,9,80787.1,80787.27,20,335.9,2013/11/22,22:26:27.100,22:26:27.270,15,100,Acod,Y
1124,Spectrogram 1,9,80852.3,80852.42,55.9,320.3,2013/11/22,22:27:32.300,22:27:32.420,15.7,91.1,Acod,Y
297,Spectrogram 1,9,11618.9,11619.12,20,296.9,2013/11/23,03:13:38.900,03:13:39.120,10,100,Acod,Y
1061,Spectrogram 1,9,54904.8,54904.91,93.8,273.4,2013/11/23,15:15:04.800,15:15:04.910,7.5,37.4,Acod,Y
1096,Spectrogram 1,9,56809.3,56809.48,70.3,328.1,2013/11/23,15:46:49.300,15:46:49.480,3.5,68.5,Acod,Y
1098,Spectrogram 1,9,56811.7,56811.82,70.3,335.9,2013/11/23,15:46:51.700,15:46:51.820,2.3,41.7,Acod,Y
1099,Spectrogram 1,9,56892.2,56892.39,70.3,335.9,2013/11/23,15:48:12.200,15:48:12.390,4.5,96.8,Acod,Y
1101,Spectrogram 1,9,56937.3,56937.4,70.3,320.3,2013/11/23,15:48:57.300,15:48:57.400,3.6,59.7,Acod,Y
