Selection,View,Channel,BeginTime_s_,EndTime_s_,LowFreq_Hz_,HighFreq_Hz_,BeginDate,BeginClockTime,EndClockTime,SNR_DB,Confidence__,Class,Cod_Y_N__
1569,Spectrogram 1,9,48089.3,48089.49,68.6,328.1,2013/12/17,13:21:29.300,13:21:29.490,9.8,100,Acod,Y
1078,Spectrogram 1,9,53418.6,53418.76,61.9,320.3,2013/12/18,14:50:18.600,14:50:18.760,7.2,99.7,Acod,Y
1453,Spectrogram 1,9,53479.6,53479.75,70.3,328.1,2013/12/21,14:51:19.600,14:51:19.750,5.8,100,Acod,Y
1454,Spectrogram 1,9,53486.7,53486.81,62.3,328.1,2013/12/21,14:51:26.700,14:51:26.810,6.3,85.9,Acod,Y
1455,Spectrogram 1,9,53487.7,53487.83,62.5,328.1,2013/12/21,14:51:27.700,14:51:27.830,4.9,99.9,Acod,Y
1315,Spectrogram 1,9,47621.8,47622.01,70.3,328.1,2013/12/24,13:13:41.800,13:13:42.010,5.7,100,Acod,Y
876,Spectrogram 1,8,58656,58656.25,59.8,320.3,2013/12/25,16:17:36.000,16:17:36.250,11.4,97.9,Acod,Y
822,Spectrogram 1,9,53089.3,53089.49,70.6,312.5,2013/12/25,14:44:49.300,14:44:49.490,8.1,100,Acod,Y
885,Spectrogram 1,9,58703.5,58703.7,70.3,328.1,2013/12/25,16:18:23.500,16:18:23.700,3.8,70.5,Acod,Y
888,Spectrogram 1,9,58819.8,58819.89,62.5,312.5,2013/12/25,16:20:19.800,16:20:19.890,5.5,99.9,Acod,Y
889,Spectrogram 1,9,58840.8,58840.98,56.3,335.9,2013/12/25,16:20:40.800,16:20:40.980,3.1,39.6,Acod,Q
919,Spectrogram 1,9,61008.8,61009.01,54.3,335.9,2013/12/25,16:56:48.800,16:56:49.010,5.6,77.1,Acod,Y
920,Spectrogram 1,9,61018.6,61018.73,63.3,312.5,2013/12/25,16:56:58.600,16:56:58.730,3.8,63.5,Acod,Y
926,Spectrogram 1,9,61374,61374.11,62.5,320.3,2013/12/25,17:02:54.000,17:02:54.110,5.1,92.3,Acod,Y
927,Spectrogram 1,9,61375.1,61375.29,62.5,289.1,2013/12/25,17:02:55.100,17:02:55.290,3.3,61.5,Acod,Y
954,Spectrogram 1,9,62599.6,62599.77,60.8,312.5,2013/12/25,17:23:19.600,17:23:19.770,3.5,86.8,Acod,Y
957,Spectrogram 1,9,62639.5,62639.66,70.3,328.1,2013/12/25,17:23:59.500,17:23:59.660,3.6,37.6,Acod,Y
1146,Spectrogram 1,9,68178.2,68178.39,54.7,320.3,2013/12/25,18:56:18.200,18:56:18.390,5.8,92.9,Acod,Y
1175,Spectrogram 1,9,68894.4,68894.57,58.1,335.9,2013/12/25,19:08:14.400,19:08:14.570,4.4,98,Acod,Y
1196,Spectrogram 1,9,69548.9,69549.11,78.1,328.1,2013/12/25,19:19:08.900,19:19:09.110,3.7,90.2,Acod,Y
1243,Spectrogram 1,9,70867.3,70867.45,43.3,335.9,2013/12/25,19:41:07.300,19:41:07.450,6.5,59.9,Acod,Y
1244,Spectrogram 1,9,70883.6,70883.82,62.5,289.1,2013/12/25,19:41:23.600,19:41:23.820,5,94.1,Acod,Y
1247,Spectrogram 1,9,70964.3,70964.46,62.5,335.9,2013/12/25,19:42:44.300,19:42:44.460,5.8,54.2,Acod,Y
1252,Spectrogram 1,9,71102.1,71102.29,20,312.5,2013/12/25,19:45:02.100,19:45:02.290,5.7,100,Acod,Y
1260,Spectrogram 1,9,71413.2,71413.48,41.2,335.9,2013/12/25,19:50:13.200,19:50:13.480,4,51,Acod,Y
1264,Spectrogram 1,9,71555.8,71555.99,62.1,328.1,2013/12/25,19:52:35.800,19:52:35.990,6.5,96.7,Acod,Y
1270,Spectrogram 1,9,71654.6,71654.81,68.6,304.7,2013/12/25,19:54:14.600,19:54:14.810,5.4,100,Acod,Y
1298,Spectrogram 1,9,72681.1,72681.27,57.1,312.5,2013/12/25,20:11:21.100,20:11:21.270,4.7,80.5,Acod,Y
1307,Spectrogram 1,9,73048.9,73049.06,68.1,312.5,2013/12/25,20:17:28.900,20:17:29.060,6.1,90.3,Acod,Y
1313,Spectrogram 1,9,73237.3,73237.49,62.1,320.3,2013/12/25,20:20:37.300,20:20:37.490,7.3,100,Acod,Y
846,Spectrogram 1,9,62475.8,62476.01,20,328.1,2013/12/27,17:21:15.800,17:21:16.010,5.9,100,Acod,Y
1470,Spectrogram 1,9,74020.6,74020.74,28.3,320.3,2013/12/29,20:33:40.600,20:33:40.740,8.1,100,Acod,Y
1738,Spectrogram 1,9,66354.6,66354.89,36.5,335.9,2014/1/1,18:25:54.600,18:25:54.890,4.4,67.2,Acod,Q
755,Spectrogram 1,9,77303.4,77303.59,29.1,296.9,2014/1/9,21:28:23.400,21:28:23.590,4.8,86,Acod,Q
1330,Spectrogram 1,9,80874.4,80874.64,54.7,335.9,2014/1/10,22:27:54.400,22:27:54.640,5,39.3,Acod,Q
1333,Spectrogram 1,9,80883.9,80884.13,54.7,335.9,2014/1/10,22:28:03.900,22:28:04.130,5.9,40.8,Acod,Q
1334,Spectrogram 1,9,80885.4,80885.65,42.7,304.7,2014/1/10,22:28:05.400,22:28:05.650,2.7,57.9,Acod,Q
1335,Spectrogram 1,9,80898.1,80898.32,62.5,328.1,2014/1/10,22:28:18.100,22:28:18.320,8.3,99.9,Acod,Q
6859,Spectrogram 1,7,75713.7,75713.88,62.5,335.9,2013/5/13,21:01:53.700,21:01:53.880,10.1,100,Acod,Q
769,Spectrogram 1,9,84337.4,84337.55,78.1,335.9,2013/7/15,23:25:37.400,23:25:37.550,6.9,37.4,Acod,Y
774,Spectrogram 1,9,84662.5,84662.67,78.1,328.1,2013/7/15,23:31:02.500,23:31:02.670,7.9,37.4,Acod,Y
776,Spectrogram 1,9,84805.6,84805.84,32.7,304.7,2013/7/15,23:33:25.600,23:33:25.840,4,49.3,Acod,Y
102,Spectrogram 1,9,41154.3,41154.48,20,320.3,2014/11/12,11:25:54.300,11:25:54.480,3.9,92.5,Acod,Y
104,Spectrogram 1,9,41795.8,41795.97,49.4,335.9,2014/11/12,11:36:35.800,11:36:35.970,6.1,37.4,Acod,Y
105,Spectrogram 1,9,41798.8,41799.02,62.5,312.5,2014/11/12,11:36:38.800,11:36:39.020,5.8,83.7,Acod,Y
106,Spectrogram 1,9,41863,41863.2,85.9,335.9,2014/11/12,11:37:43.000,11:37:43.200,3.6,45.2,Acod,Y
107,Spectrogram 1,9,41892.6,41892.77,20,320.3,2014/11/12,11:38:12.600,11:38:12.770,12.2,37.4,Acod,Y
109,Spectrogram 1,9,41917.7,41917.86,20,289.1,2014/11/12,11:38:37.700,11:38:37.860,5.1,37.4,Acod,Y
119,Spectrogram 1,9,43186.5,43186.59,87.3,273.4,2014/11/12,11:59:46.500,11:59:46.590,12.6,37.4,Acod,Y
121,Spectrogram 1,9,43240.6,43240.7,70.9,320.3,2014/11/12,12:00:40.600,12:00:40.700,6,40.7,Acod,Y
125,Spectrogram 1,9,44427,44427.15,30.7,296.9,2014/11/12,12:20:27.000,12:20:27.150,7.5,37.2,Acod,Y
140,Spectrogram 1,9,47659.1,47659.21,64.1,312.5,2014/11/12,13:14:19.100,13:14:19.210,5.8,74.8,Acod,Y
143,Spectrogram 1,9,47687.7,47687.89,61.1,335.9,2014/11/12,13:14:47.700,13:14:47.890,6,94.5,Acod,Y
148,Spectrogram 1,9,47718.4,47718.62,51.6,296.9,2014/11/12,13:15:18.400,13:15:18.620,4.1,60.5,Acod,Y
152,Spectrogram 1,9,47983.9,47984.11,45.5,328.1,2014/11/12,13:19:43.900,13:19:44.110,4.9,99.3,Acod,Y
156,Spectrogram 1,9,48181.2,48181.43,78.1,335.9,2014/11/12,13:23:01.200,13:23:01.430,2.1,44.6,Acod,Y
175,Spectrogram 1,9,51813.1,51813.33,26.7,328.1,2014/11/12,14:23:33.100,14:23:33.330,3,42.6,Acod,Y
192,Spectrogram 1,9,53296.9,53297.1,64.1,312.5,2014/11/12,14:48:16.900,14:48:17.100,10,37.4,Acod,Y
196,Spectrogram 1,9,53888.6,53888.73,59.1,328.1,2014/11/12,14:58:08.600,14:58:08.730,5.9,37.4,Acod,Y
203,Spectrogram 1,9,55386,55386.23,85.9,304.7,2014/11/12,15:23:06.000,15:23:06.230,3.9,38.3,Acod,Y
206,Spectrogram 1,9,55513,55513.18,20.7,320.3,2014/11/12,15:25:13.000,15:25:13.180,5,41.5,Acod,Y
279,Spectrogram 1,9,78232.6,78232.74,85.9,328.1,2014/11/12,21:43:52.600,21:43:52.740,4.6,37,Acod,Y
281,Spectrogram 1,9,78468.4,78468.59,30.7,320.3,2014/11/12,21:47:48.400,21:47:48.590,5.8,37.4,Acod,Y
282,Spectrogram 1,9,78469.9,78470.05,78.8,335.9,2014/11/12,21:47:49.900,21:47:50.050,6.7,36.9,Acod,Y
283,Spectrogram 1,9,78564.1,78564.23,42.1,312.5,2014/11/12,21:49:24.100,21:49:24.230,7.6,37.4,Acod,Y
285,Spectrogram 1,9,78594.8,78594.95,77.8,328.1,2014/11/12,21:49:54.800,21:49:54.950,6.3,88.1,Acod,Y
286,Spectrogram 1,9,78607.8,78607.93,35.3,320.3,2014/11/12,21:50:07.800,21:50:07.930,8.7,37.4,Acod,Y
298,Spectrogram 1,9,81786.3,81786.48,79.8,328.1,2014/11/12,22:43:06.300,22:43:06.480,3.7,55.2,Acod,Y
308,Spectrogram 1,9,82716.8,82716.92,26.7,320.3,2014/11/12,22:58:36.800,22:58:36.920,4.5,98.4,Acod,Y
310,Spectrogram 1,9,82896.9,82897.03,26.4,312.5,2014/11/12,23:01:36.900,23:01:37.030,3.5,42,Acod,Y
317,Spectrogram 1,9,84243.6,84243.74,46,320.3,2014/11/12,23:24:03.600,23:24:03.740,4.2,83.2,Acod,Y
87,Spectrogram 1,9,53343.1,53343.28,20,335.9,2014/11/16,14:49:03.100,14:49:03.280,4.9,37.3,Acod,Q
104,Spectrogram 1,9,58516.8,58516.99,45.7,335.9,2014/11/16,16:15:16.800,16:15:16.990,3.2,50.2,Acod,Q
1,Spectrogram 1,9,18.6,18.82,35.5,312.5,2014/11/17,00:00:18.600,00:00:18.820,17.8,50.9,Acod,Q
96,Spectrogram 1,9,28653.4,28653.66,49.1,312.5,2014/11/24,07:57:33.400,07:57:33.660,4.1,48.3,Acod,Q
2236,Spectrogram 1,9,66853,66853.13,49.9,312.5,2014/11/27,18:34:13.000,18:34:13.130,7.6,53.5,Acod,Q
2724,Spectrogram 1,9,74245.5,74245.66,46.7,312.5,2014/11/27,20:37:25.500,20:37:25.660,5.4,100,Acod,Q
2790,Spectrogram 1,9,75076,75076.28,85.9,320.3,2014/11/27,20:51:16.000,20:51:16.280,4.5,98.7,Acod,Q
2825,Spectrogram 1,9,75470.6,75470.8,54.7,335.9,2014/11/27,20:57:50.600,20:57:50.800,5.8,56.2,Acod,Q
2826,Spectrogram 1,9,75471.5,75471.77,20,289.1,2014/11/27,20:57:51.500,20:57:51.770,4.6,49.2,Acod,Q
2856,Spectrogram 1,9,75789.5,75789.77,78.1,328.1,2014/11/27,21:03:09.500,21:03:09.770,3.7,46.5,Acod,Q
177,Spectrogram 1,9,6965.8,6965.98,70.3,320.3,2014/11/28,01:56:05.800,01:56:05.980,4,48.1,Acod,Q
324,Spectrogram 1,9,43158.5,43158.68,20,312.5,2014/11/29,11:59:18.500,11:59:18.680,6.7,100,Acod,Y
326,Spectrogram 1,9,43193.4,43193.59,78.1,328.1,2014/11/29,11:59:53.400,11:59:53.590,6.1,100,Acod,Y
338,Spectrogram 1,9,43968.5,43968.7,60.3,312.5,2014/11/29,12:12:48.500,12:12:48.700,4.9,100,Acod,Y
351,Spectrogram 1,9,44788.4,44788.55,32.3,328.1,2014/11/29,12:26:28.400,12:26:28.550,3.4,67.7,Acod,Y
357,Spectrogram 1,9,45544.1,45544.25,71.1,320.3,2014/11/29,12:39:04.100,12:39:04.250,6.2,100,Acod,Y
739,Spectrogram 1,9,51477.5,51477.63,70.3,273.4,2014/11/30,14:17:57.500,14:17:57.630,8.1,98.7,Acod,Y
1264,Spectrogram 1,9,69525.1,69525.23,37.7,304.7,2014/11/30,19:18:45.100,19:18:45.230,3.5,63.4,Acod,Q
1450,Spectrogram 1,9,79956.8,79957,20,335.9,2014/11/30,22:12:36.800,22:12:37.000,4.1,42.6,Acod,Q
1494,Spectrogram 1,9,84498.3,84498.47,20,320.3,2014/11/30,23:28:18.300,23:28:18.470,4.1,38,Acod,Q
460,Spectrogram 1,9,39016.7,39016.91,62.5,320.3,2014/12/6,10:50:16.700,10:50:16.910,3.8,78.7,Acod,Q
524,Spectrogram 1,9,41300.9,41301.09,62.3,320.3,2014/12/6,11:28:20.900,11:28:21.090,2.8,51.2,Acod,Q
551,Spectrogram 1,9,42472.8,42472.95,70.3,335.9,2014/12/6,11:47:52.800,11:47:52.950,3.6,77.4,Acod,Q
586,Spectrogram 1,9,44124,44124.17,41.8,320.3,2014/12/6,12:15:24.000,12:15:24.170,13.7,99.9,Acod,Y
591,Spectrogram 1,9,44833.5,44833.65,54.3,304.7,2014/12/6,12:27:13.500,12:27:13.650,4.4,86,Acod,Y
594,Spectrogram 1,9,45124.4,45124.64,47.3,296.9,2014/12/6,12:32:04.400,12:32:04.640,2.7,38.9,Acod,Y
595,Spectrogram 1,9,45204.2,45204.37,60.1,335.9,2014/12/6,12:33:24.200,12:33:24.370,3.4,76.5,Acod,Y
599,Spectrogram 1,9,45498.2,45498.32,48.4,312.5,2014/12/6,12:38:18.200,12:38:18.320,3.9,73.9,Acod,Y
609,Spectrogram 1,9,45771.5,45771.72,23.2,328.1,2014/12/6,12:42:51.500,12:42:51.720,3.3,64.3,Acod,Y
611,Spectrogram 1,9,45793.6,45793.8,53.3,335.9,2014/12/6,12:43:13.600,12:43:13.800,3.8,91.5,Acod,Y
623,Spectrogram 1,9,46164.6,46164.73,70.3,328.1,2014/12/6,12:49:24.600,12:49:24.730,3.5,75.8,Acod,Y
643,Spectrogram 1,9,46961.5,46961.72,59.8,296.9,2014/12/6,13:02:41.500,13:02:41.720,2.1,58.3,Acod,Y
649,Spectrogram 1,9,47374.2,47374.43,59.8,328.1,2014/12/6,13:09:34.200,13:09:34.430,3.6,74.9,Acod,Y
655,Spectrogram 1,9,47455.1,47455.23,51.1,328.1,2014/12/6,13:10:55.100,13:10:55.230,4.2,54.5,Acod,Y
671,Spectrogram 1,9,48166.7,48166.82,30.5,328.1,2014/12/6,13:22:46.700,13:22:46.820,3.3,80.4,Acod,Y
674,Spectrogram 1,9,48191,48191.13,70.3,328.1,2014/12/6,13:23:11.000,13:23:11.130,5.2,97.4,Acod,Y
681,Spectrogram 1,9,48756.3,48756.44,54.7,296.9,2014/12/6,13:32:36.300,13:32:36.440,6.4,100,Acod,Y
682,Spectrogram 1,9,48759.7,48759.81,36.5,335.9,2014/12/6,13:32:39.700,13:32:39.810,6.6,100,Acod,Y
683,Spectrogram 1,9,48772.5,48772.62,20,312.5,2014/12/6,13:32:52.500,13:32:52.620,6.6,97.9,Acod,Y
684,Spectrogram 1,9,48830,48830.17,62.1,312.5,2014/12/6,13:33:50.000,13:33:50.170,7.2,89.3,Acod,Y
685,Spectrogram 1,9,48841.1,48841.24,70.3,281.3,2014/12/6,13:34:01.100,13:34:01.240,6.3,100,Acod,Y
686,Spectrogram 1,9,48850.6,48850.8,47.9,320.3,2014/12/6,13:34:10.600,13:34:10.800,7.3,99.9,Acod,Y
688,Spectrogram 1,9,48859.6,48859.78,70.1,335.9,2014/12/6,13:34:19.600,13:34:19.780,5.3,100,Acod,Y
689,Spectrogram 1,9,48860.4,48860.56,62.8,335.9,2014/12/6,13:34:20.400,13:34:20.560,6.5,99.7,Acod,Y
690,Spectrogram 1,9,48975.6,48975.76,70.3,335.9,2014/12/6,13:36:15.600,13:36:15.760,4,94.5,Acod,Y
769,Spectrogram 1,9,51883,51883.16,62.5,328.1,2014/12/6,14:24:43.000,14:24:43.160,3.5,50,Acod,Y
1042,Spectrogram 1,9,67774.1,67774.31,61.8,328.1,2014/12/6,18:49:34.100,18:49:34.310,3.1,79,Acod,Q
1114,Spectrogram 1,9,76229,76229.2,44.1,312.5,2014/12/6,21:10:29.000,21:10:29.200,2.6,69.8,Acod,Y
1280,Spectrogram 1,9,80529,80529.14,70.9,281.3,2014/12/6,22:22:09.000,22:22:09.140,5.4,89.5,Acod,Y
1318,Spectrogram 1,9,81930.6,81930.79,54.3,320.3,2014/12/6,22:45:30.600,22:45:30.790,4.8,64.5,Acod,Y
1321,Spectrogram 1,9,81970,81970.2,52,328.1,2014/12/6,22:46:10.000,22:46:10.200,4.1,90.3,Acod,Y
1323,Spectrogram 1,9,82179.9,82180.08,46.3,320.3,2014/12/6,22:49:39.900,22:49:40.080,4.8,99.7,Acod,Y
1329,Spectrogram 1,9,82530.5,82530.76,37.5,335.9,2014/12/6,22:55:30.500,22:55:30.760,2.5,45.2,Acod,Y
2008,Spectrogram 1,9,52885.5,52885.64,45.5,335.9,2014/12/12,14:41:25.500,14:41:25.640,5.9,98.9,Acod,Y
2009,Spectrogram 1,9,52902.7,52902.89,51.3,312.5,2014/12/12,14:41:42.700,14:41:42.890,5.4,84.5,Acod,Y
1863,Spectrogram 1,9,68512.9,68513.05,54.7,320.3,2014/12/13,19:01:52.900,19:01:53.050,6.2,37.4,Acod,Q
52,Spectrogram 1,9,5788.2,5788.34,51.8,328.1,2014/12/16,01:36:28.200,01:36:28.340,4.2,44.6,Acod,Y
65,Spectrogram 1,9,7291.3,7291.48,20.7,328.1,2014/12/16,02:01:31.300,02:01:31.480,3.1,68.7,Acod,Y
70,Spectrogram 1,9,7670.9,7671.15,20,312.5,2014/12/16,02:07:50.900,02:07:51.150,3.5,61.9,Acod,Y
72,Spectrogram 1,9,7803.3,7803.49,20,335.9,2014/12/16,02:10:03.300,02:10:03.490,3.3,50.4,Acod,Y
74,Spectrogram 1,9,7823.2,7823.35,60.1,304.7,2014/12/16,02:10:23.200,02:10:23.350,2.4,47.4,Acod,Y
79,Spectrogram 1,9,8178.2,8178.41,48.8,335.9,2014/12/16,02:16:18.200,02:16:18.410,5.1,93.1,Acod,Y
92,Spectrogram 1,9,8839.9,8840.02,71.6,328.1,2014/12/16,02:27:19.900,02:27:20.020,4.4,97.9,Acod,Y
101,Spectrogram 1,9,9175.9,9176.09,44.2,304.7,2014/12/16,02:32:55.900,02:32:56.090,5.5,88.8,Acod,Y
107,Spectrogram 1,9,9438.6,9438.8,20,335.9,2014/12/16,02:37:18.600,02:37:18.800,4.3,96.6,Acod,Y
112,Spectrogram 1,9,10134.9,10135.13,27.7,328.1,2014/12/16,02:48:54.900,02:48:55.130,2.8,39.8,Acod,Y
117,Spectrogram 1,9,10576.6,10576.77,20,335.9,2014/12/16,02:56:16.600,02:56:16.770,4.8,43.2,Acod,Y
121,Spectrogram 1,9,10947.1,10947.25,30.7,304.7,2014/12/16,03:02:27.100,03:02:27.250,3.7,42.7,Acod,Y
324,Spectrogram 1,9,26581.6,26581.75,31.9,312.5,2014/12/16,07:23:01.600,07:23:01.750,3.8,72.2,Acod,Y
357,Spectrogram 1,9,28070.1,28070.26,54.4,320.3,2014/12/16,07:47:50.100,07:47:50.260,2.8,51.9,Acod,Y
408,Spectrogram 1,9,29665.3,29665.47,31,304.7,2014/12/16,08:14:25.300,08:14:25.470,4.1,79.2,Acod,Y
115,Spectrogram 1,9,24008.8,24008.94,61.1,296.9,2014/12/17,06:40:08.800,06:40:08.940,4.7,87.3,Acod,Y
159,Spectrogram 1,9,31087.7,31087.95,20,320.3,2014/12/17,08:38:07.700,08:38:07.950,3.3,71.1,Acod,Y
171,Spectrogram 1,9,33057.7,33057.89,20,328.1,2014/12/17,09:10:57.700,09:10:57.890,4.8,68.1,Acod,Y
172,Spectrogram 1,9,33305.7,33305.93,43.6,320.3,2014/12/17,09:15:05.700,09:15:05.930,4.1,84.8,Acod,Y
189,Spectrogram 1,9,36140.3,36140.43,57.9,328.1,2014/12/17,10:02:20.300,10:02:20.430,4.5,96.7,Acod,Y
203,Spectrogram 1,9,38202.2,38202.3,64.1,312.5,2014/12/17,10:36:42.200,10:36:42.300,2.9,41.4,Acod,Q
745,Spectrogram 1,9,69273.8,69273.95,57.8,304.7,2014/12/22,19:14:33.800,19:14:33.950,3.5,53.8,Acod,Q
759,Spectrogram 1,9,71015.3,71015.5,20,335.9,2014/12/22,19:43:35.300,19:43:35.500,3.3,83.4,Acod,Q
1442,Spectrogram 1,9,68848.1,68848.27,53.9,328.1,2014/12/23,19:07:28.100,19:07:28.270,6.8,100,Acod,Y
1443,Spectrogram 1,9,68850.6,68850.86,70.3,328.1,2014/12/23,19:07:30.600,19:07:30.860,3,71.6,Acod,Y
1444,Spectrogram 1,9,68853.6,68853.77,78.1,312.5,2014/12/23,19:07:33.600,19:07:33.770,8,100,Acod,Y
1446,Spectrogram 1,9,68858.2,68858.38,78.1,335.9,2014/12/23,19:07:38.200,19:07:38.380,4.6,74.5,Acod,Y
1447,Spectrogram 1,9,68860.6,68860.74,60.1,328.1,2014/12/23,19:07:40.600,19:07:40.740,6.6,100,Acod,Y
1448,Spectrogram 1,9,68863.5,68863.68,38.7,328.1,2014/12/23,19:07:43.500,19:07:43.680,5.5,97.7,Acod,Y
1450,Spectrogram 1,9,68876.8,68876.97,70.3,312.5,2014/12/23,19:07:56.800,19:07:56.970,9.5,100,Acod,Y
1451,Spectrogram 1,9,68877.5,68877.67,70.3,320.3,2014/12/23,19:07:57.500,19:07:57.670,6.7,100,Acod,Y
1452,Spectrogram 1,9,68883.2,68883.34,70.3,328.1,2014/12/23,19:08:03.200,19:08:03.340,8,75.4,Acod,Y
1454,Spectrogram 1,9,68887.2,68887.39,70.3,312.5,2014/12/23,19:08:07.200,19:08:07.390,8.6,100,Acod,Y
1455,Spectrogram 1,9,68889.4,68889.58,61.8,335.9,2014/12/23,19:08:09.400,19:08:09.580,7.8,100,Acod,Y
1456,Spectrogram 1,9,68891.1,68891.28,36.7,320.3,2014/12/23,19:08:11.100,19:08:11.280,6.5,100,Acod,Y
1457,Spectrogram 1,9,68914.5,68914.69,62.5,328.1,2014/12/23,19:08:34.500,19:08:34.690,6.4,46.8,Acod,Y
1458,Spectrogram 1,9,68922.7,68922.87,36.7,312.5,2014/12/23,19:08:42.700,19:08:42.870,8.4,100,Acod,Y
1459,Spectrogram 1,9,68924.2,68924.36,78.1,320.3,2014/12/23,19:08:44.200,19:08:44.360,5.4,100,Acod,Y
1461,Spectrogram 1,9,68927.8,68927.94,70.3,335.9,2014/12/23,19:08:47.800,19:08:47.940,6.5,100,Acod,Y
1462,Spectrogram 1,9,68938.4,68938.55,70.3,320.3,2014/12/23,19:08:58.400,19:08:58.550,6.9,100,Acod,Y
1463,Spectrogram 1,9,68940.4,68940.57,33.8,312.5,2014/12/23,19:09:00.400,19:09:00.570,5.2,77.5,Acod,Y
1464,Spectrogram 1,9,68944.5,68944.7,78.1,304.7,2014/12/23,19:09:04.500,19:09:04.700,4.5,98.4,Acod,Y
1465,Spectrogram 1,9,68959.8,68959.96,46.1,265.6,2014/12/23,19:09:19.800,19:09:19.960,5.4,61,Acod,Y
1481,Spectrogram 1,9,69149.6,69149.73,20,304.7,2014/12/23,19:12:29.600,19:12:29.730,5.7,100,Acod,Y
1671,Spectrogram 1,9,74668.9,74669.11,60.4,335.9,2014/12/23,20:44:28.900,20:44:29.110,5.5,100,Acod,Y
1726,Spectrogram 1,9,78545.4,78545.54,67.9,335.9,2014/12/23,21:49:05.400,21:49:05.540,4.2,89.1,Acod,Y
1733,Spectrogram 1,9,78893.7,78893.85,78.1,328.1,2014/12/23,21:54:53.700,21:54:53.850,5.3,100,Acod,Y
40,Spectrogram 1,9,2865.9,2866.09,60.1,328.1,2014/12/24,00:47:45.900,00:47:46.090,8.8,100,Acod,Y
41,Spectrogram 1,9,2963.5,2963.7,62.1,335.9,2014/12/24,00:49:23.500,00:49:23.700,9.3,61.2,Acod,Y
42,Spectrogram 1,9,2983.3,2983.41,70.3,335.9,2014/12/24,00:49:43.300,00:49:43.410,8.1,96.2,Acod,Y
43,Spectrogram 1,9,2989.2,2989.38,70.3,320.3,2014/12/24,00:49:49.200,00:49:49.380,8.8,100,Acod,Y
44,Spectrogram 1,9,3004.9,3005.08,51.9,304.7,2014/12/24,00:50:04.900,00:50:05.080,9.7,100,Acod,Y
45,Spectrogram 1,9,3022.1,3022.33,70.3,320.3,2014/12/24,00:50:22.100,00:50:22.330,5,99.4,Acod,Y
47,Spectrogram 1,9,3043.1,3043.35,70.3,281.3,2014/12/24,00:50:43.100,00:50:43.350,3.7,86.8,Acod,Y
61,Spectrogram 1,9,4788.6,4788.8,30.6,335.9,2014/12/24,01:19:48.600,01:19:48.800,1.3,40.2,Acod,Y
73,Spectrogram 1,9,6395.3,6395.45,50.3,328.1,2014/12/24,01:46:35.300,01:46:35.450,2.6,68.5,Acod,Y
78,Spectrogram 1,9,7101.7,7101.91,60.7,328.1,2014/12/24,01:58:21.700,01:58:21.910,3.2,73.4,Acod,Y
815,Spectrogram 1,9,38160.3,38160.52,30.7,320.3,2014/12/24,10:36:00.300,10:36:00.520,2.5,50.9,Acod,Q
974,Spectrogram 1,9,43525,43525.16,78.1,335.9,2014/12/24,12:05:25.000,12:05:25.160,4.1,95,Acod,Y
1156,Spectrogram 1,9,51193.9,51194.13,28.7,320.3,2014/12/24,14:13:13.900,14:13:14.130,4.8,78.6,Acod,Y
1160,Spectrogram 1,9,51264.1,51264.23,38.5,335.9,2014/12/24,14:14:24.100,14:14:24.230,3.9,44.4,Acod,Y
1262,Spectrogram 1,9,52747.6,52747.77,62.5,320.3,2014/12/24,14:39:07.600,14:39:07.770,5.2,100,Acod,Q
1288,Spectrogram 1,9,53161,53161.14,40.6,320.3,2014/12/24,14:46:01.000,14:46:01.140,3.7,79.1,Acod,Y
1289,Spectrogram 1,9,53161.6,53161.87,29.5,328.1,2014/12/24,14:46:01.600,14:46:01.870,2.6,70.2,Acod,Y
1290,Spectrogram 1,9,53232.7,53232.92,62.5,328.1,2014/12/24,14:47:12.700,14:47:12.920,2.9,58.9,Acod,Q
1339,Spectrogram 1,9,53713.6,53713.81,20,328.1,2014/12/24,14:55:13.600,14:55:13.810,10.4,68.1,Acod,Y
1345,Spectrogram 1,9,53758.7,53758.91,60.4,328.1,2014/12/24,14:55:58.700,14:55:58.910,4.8,53.4,Acod,Q
1351,Spectrogram 1,9,53799.4,53799.54,67.9,328.1,2014/12/24,14:56:39.400,14:56:39.540,4.7,98.7,Acod,Q
1363,Spectrogram 1,9,53940.3,53940.48,20,320.3,2014/12/24,14:59:00.300,14:59:00.480,4.8,90.1,Acod,Q
1364,Spectrogram 1,9,53946.5,53946.65,55.9,320.3,2014/12/24,14:59:06.500,14:59:06.650,5.2,97.2,Acod,Q
1366,Spectrogram 1,9,53950.7,53950.83,71.1,335.9,2014/12/24,14:59:10.700,14:59:10.830,3.7,90.4,Acod,Q
1372,Spectrogram 1,9,54039.2,54039.38,33.7,335.9,2014/12/24,15:00:39.200,15:00:39.380,5.4,87.8,Acod,Q
1373,Spectrogram 1,9,54045.5,54045.68,26.4,328.1,2014/12/24,15:00:45.500,15:00:45.680,4.6,99,Acod,Q
1376,Spectrogram 1,9,54090.1,54090.27,51.1,328.1,2014/12/24,15:01:30.100,15:01:30.270,4.3,64.4,Acod,Q
1394,Spectrogram 1,9,54180.4,54180.61,43.7,328.1,2014/12/24,15:03:00.400,15:03:00.610,4.9,92.6,Acod,Q
1361,Spectrogram 1,9,74829.2,74829.37,67.6,320.3,2014/12/29,20:47:09.200,20:47:09.370,3.1,52.7,Acod,Y
